track_id,genre,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
2ClIt2OnPCV2gV3dZQxyBz,latin,0.716,0.649,-8.71,1,0.0708,0.398,0.141,0.497,111.0,211372
2VYiQ9ijG3NER2aevaxzDi,latin,0.673,0.894,-2.73,1,0.0594,0.148,0.141,0.63,118.894,219240
6v9sCNj1KY3wblGJAohxX2,latin,0.743,0.748,-5.793,0,0.0456,0.0435,0.191,0.382,122.953,201290
4nYKI0JqkWfr1YbmH4ADEM,latin,0.648,0.433,-10.655,1,0.0311,0.669,0.125,0.349,109.951,244208
7uJz1nHWR8TScmdnEhI8p4,latin,0.661,0.86,-5.537,1,0.0582,0.0443,0.14,0.181,100.013,199286
5Sf3GyLEAzJXxZ5mbCPXTu,latin,0.829,0.51,-9.334,0,0.0369,0.00821,0.0829,0.45,119.993,208133
1YXq6U6yY6aQ5dkndki7KC,latin,0.447,0.842,-3.957,0,0.0463,0.000986,0.518,0.232,111.938,230000
0ziRV8KI48IxSP0E5P9Dh5,latin,0.743,0.8,-6.037,0,0.0559,0.0296,0.0715,0.345,117.023,274793
01Bw3xiZ5PQfn0btMWICaQ,latin,0.732,0.52,-6.684,0,0.0376,0.127,0.139,0.339,119.979,161464
1w5sLDYzYAGI0AkLc6FPlO,latin,0.815,0.669,-7.966,0,0.0355,0.0242,0.311,0.317,121.984,199656
6s3GEN8wK0OMzzzZbXj0fu,latin,0.565,0.849,-3.516,0,0.0517,0.00868,0.12,0.427,102.034,212647
7gZQfdEQpmwAoPHSbEHzms,latin,0.643,0.732,-6.762,0,0.0294,0.00681,0.0606,0.181,102.979,224272
6ksRossV4vKsXntCCZbhaM,latin,0.589,0.613,-5.034,1,0.0327,0.568,0.0675,0.19,114.853,181867
5uZlU3v9fq5ILATfqHvVwK,latin,0.71,0.716,-4.958,1,0.0421,0.125,0.0918,0.392,93.007,194214
7DghkiXPUCoMMKhWIboyU9,latin,0.645,0.819,-7.418,1,0.0402,0.244,0.27,0.286,105.043,195414
3NBDgwEAGMj0aKRsU8zoO9,latin,0.574,0.809,-5.787,0,0.0565,0.149,0.129,0.471,122.005,207833
1CUVN2kn7mW5FjkqXTR2W1,latin,0.742,0.819,-5.307,1,0.0487,0.372,0.277,0.709,117.986,196613
5wLsOFWBXXyoAgX7qQ6wbo,latin,0.51,0.692,-5.825,1,0.171,0.00451,0.138,0.209,102.42,228361
5g3W328MEzEqIw4yUq6Nx7,latin,0.748,0.534,-9.123,1,0.0499,0.397,0.24,0.487,104.945,170147
0h4FK0CnlZ3oJnZ6quEk1P,latin,0.542,0.903,-2.745,1,0.0731,0.166,0.355,0.39,96.028,211875
6oJ6le65B3SEqPwMRNXWjY,latin,0.693,0.678,-7.159,1,0.0324,0.0154,0.101,0.404,103.952,228267
1J2EmhjTmHQxLShYQK7Xti,latin,0.594,0.725,-7.225,0,0.0293,0.0369,0.237,0.572,122.982,201766
5WeryDMDd3BtnIIPthC7Gz,latin,0.801,0.549,-7.149,1,0.0436,0.209,0.119,0.659,98.038,185510
5ow0sNF1zSqp71Ix5jEXWU,latin,0.659,0.617,-5.862,0,0.0649,0.27,0.187,0.187,119.858,164010
30cW9fD87IgbYFl8o0lUze,latin,0.751,0.657,-4.642,1,0.0989,0.0955,0.0945,0.532,118.029,176517
5DVrMqMgai3f6XY5KUWkky,latin,0.739,0.879,-4.897,1,0.118,0.134,0.088,0.699,109.981,172364
4zLSkwZaiMfzzapPCbdG90,latin,0.621,0.748,-5.36,0,0.058,0.0151,0.0729,0.417,126.004,187069
1Xq4fBayQtSJlcYZsPDY4C,latin,0.806,0.602,-9.254,0,0.0287,0.0466,0.218,0.437,119.99,176133
1Df5NAhInalMVZzqWnZ532,latin,0.733,0.811,-5.642,1,0.038,0.053,0.128,0.373,117.002,192876
6sYJuVcEu4gFHmeTLdHzRz,latin,0.676,0.582,-7.58,1,0.128,0.221,0.515,0.447,124.012,194618
4GLqrUBRMEvsNWDw3Wari1,latin,0.892,0.687,-6.345,1,0.0432,0.227,0.339,0.415,119.987,166750
3TLzNuGRtUjv7uljs9axY6,latin,0.837,0.616,-7.003,0,0.0417,0.0831,0.0962,0.604,117.966,197288
1w3On9LuXt6VipJjV4Pqkz,latin,0.593,0.639,-6.176,1,0.0433,0.397,0.336,0.223,107.91,216667
164C9bSF4ryqWXI4XgxTE0,latin,0.776,0.809,-5.726,0,0.069,0.415,0.179,0.582,100.071,202520
4GdWGOxhYaI9RBKWXMFFdd,latin,0.792,0.781,-5.77,0,0.0379,0.105,0.0713,0.632,122.013,198048
6nlXWOyoCPLXXWaklOyQcb,latin,0.529,0.765,-4.368,1,0.0718,0.163,0.105,0.646,112.468,181000
2u0oTsc6XcvJTh24ynQ1Ao,latin,0.66,0.852,-3.573,1,0.0378,0.016,0.203,0.594,103.988,151278
0TrIO6sENZNH0yYGhNyLdK,latin,0.646,0.792,-5.679,0,0.0661,0.0108,0.587,0.37,105.052,148986
1s4fSOz0TQWTb7TF9zzzut,latin,0.76,0.765,-4.699,0,0.095,0.322,0.098,0.603,104.047,174194
2B3Nh0TkaanaWE91rwYuCY,latin,0.669,0.81,-4.793,1,0.0572,0.191,0.0951,0.689,102.904,200394
25Gcp7crmmuOxChMgyn1F3,latin,0.709,0.777,-7.211,0,0.0359,0.00596,0.324,0.253,109.998,248193
0y3elN0Dm4b0bYQEQgTatE,latin,0.83,0.783,-5.202,0,0.0981,0.267,0.0818,0.649,105.072,161346
4rDSyP8usrXMIIrKSRiYeV,latin,0.725,0.824,-6.432,1,0.092,0.115,0.0688,0.612,109.95,183284
0jGxutnB4wwApPhbcvCJXG,latin,0.664,0.509,-9.733,1,0.0367,0.0843,0.33,0.347,117.018,180000
1mKNyZCNDueEASgBgZuLdA,latin,0.726,0.781,-4.276,1,0.0525,0.139,0.274,0.579,104.976,168201
5yaKUbg0audYFIJbAuE49j,latin,0.731,0.659,-6.835,0,0.0268,0.0595,0.462,0.709,110.034,182439
5FoYSQF0IaVwS6M9mlk6C4,latin,0.432,0.874,-5.558,1,0.0462,0.0732,0.371,0.374,103.85,195195
4TkFNGOR1CFxSNku68JsqA,latin,0.589,0.752,-5.069,1,0.061,0.0146,0.23,0.279,110.954,218058
63VdY9XtqKvfgwYKHLUFJd,latin,0.666,0.618,-7.556,1,0.219,0.666,0.0745,0.347,115.952,153621
3xq3EhulVamWqQD0TW7wok,latin,0.711,0.722,-11.961,1,0.037,0.114,0.497,0.2,124.016,235161
12yuRA3QEtQzp5LNcxjWCn,latin,0.643,0.774,-8.599,1,0.0343,0.284,0.182,0.825,99.978,206400
2y9mJxMvj0Esoy8m7HpiYd,latin,0.667,0.72,-7.457,1,0.0303,0.0201,0.106,0.422,115.022,234087
43MBa6HQj2PhJNmF1eYxrc,latin,0.719,0.653,-6.493,1,0.0254,0.291,0.121,0.438,116.93,194359
5afHIkEcVhCF1Z1CTqMUXB,latin,0.768,0.567,-7.046,0,0.0312,0.66,0.07,0.471,117.974,186147
7uH20mELeQelsiMNCh78gD,latin,0.694,0.955,-2.872,1,0.0676,0.256,0.138,0.713,123.982,227709
2QTp2o96FG61yVAxZTHqSV,latin,0.751,0.716,-4.85,0,0.248,0.362,0.0567,0.731,106.09,219787
2bCGBbvqohNvKIYFmiLRmp,latin,0.714,0.761,-7.197,0,0.0798,0.0687,0.197,0.388,99.955,176609
5REoTLUGvmKUMVdKwKboUn,latin,0.722,0.724,-4.218,1,0.0343,0.0147,0.0709,0.377,105.007,185143
3oJYe7NI7juu1HIGyyvwec,latin,0.733,0.86,-3.85,0,0.12,0.102,0.116,0.599,107.865,206389
7s1upm7yr7ZjrzXMwHawtG,latin,0.689,0.68,-7.196,0,0.0427,0.321,0.0431,0.646,100.987,368317
0d0ejCZz2r6XHN2dL90rdu,latin,0.643,0.569,-9.026,1,0.0336,0.0477,0.253,0.263,121.903,186885
133G9W0ZHEi5TfZTWTYXGP,latin,0.578,0.768,-4.163,1,0.0443,0.105,0.236,0.347,101.907,209491
2A17f6I4fh6GqYX0J8noGr,latin,0.726,0.748,-4.576,1,0.0438,0.0245,0.141,0.731,100.055,196044
5bXCZjkbFwB6TSOtWGTpUW,latin,0.705,0.644,-7.049,0,0.0362,0.241,0.155,0.521,114.991,164870
6EovA9s2HEmYUzRtPMJOgA,latin,0.6,0.854,-4.234,1,0.0351,0.18,0.0862,0.396,95.016,221442
5fOXcRHJkeNGHWxSw3zGJO,latin,0.648,0.888,-4.668,0,0.0578,0.289,0.127,0.767,103.98,207115
1EkfLPVfNN7ycOpCattXKK,latin,0.732,0.699,-5.768,1,0.0549,0.0229,0.112,0.624,120.028,182000
4jN3Z0zMgEZN0EaVVOU8xG,latin,0.621,0.648,-7.296,1,0.0435,0.134,0.0923,0.485,120.141,171259
7bCka65kiFIPTW4PUyisel,latin,0.626,0.835,-5.516,0,0.0316,0.14,0.365,0.41,109.997,220364
1raJLuHKTmc3au4fC2pmRm,latin,0.751,0.674,-7.367,1,0.072,0.0184,0.11,0.577,107.889,189444
6N4LFje2fcnWdQVpHjiA26,latin,0.814,0.617,-6.416,1,0.12,0.219,0.0893,0.856,112.017,164732
4GRYjEZJFqpkhsfEFcT9zl,latin,0.712,0.651,-8.005,0,0.0305,0.023,0.158,0.423,125.051,176923
0E6xTGpajvolhW2q5PhPP7,latin,0.526,0.875,-2.403,1,0.0379,0.205,0.34,0.467,128.019,185156
3AwjLdGpOybsErzSqLBF9w,latin,0.753,0.539,-8.443,0,0.0465,0.015,0.0646,0.529,123.016,300488
2wOVXsIRIoniqipE9I5ZVx,latin,0.578,0.786,-4.665,1,0.13,0.232,0.122,0.347,105.945,179151
1Bt0UAApn7Oxdam3lQs1vo,latin,0.686,0.679,-7.524,0,0.0334,0.0696,0.0887,0.308,123.942,222591
0cbn4t2YnyPtXqgCpS4rWQ,latin,0.659,0.866,-7.209,1,0.0308,0.00245,0.189,0.911,123.991,195484
0DKen77OXbPxnoPwH2MH63,latin,0.531,0.863,-4.082,1,0.114,0.121,0.123,0.584,120.055,172000
4lY8mRBZkiDCY8F1r0t3Za,latin,0.637,0.698,-5.713,0,0.0657,0.332,0.113,0.151,121.992,189141
3RKkNFJuw2UzK1RvnPch9S,latin,0.852,0.67,-6.534,1,0.039,0.305,0.0935,0.675,120.02,212500
4sx5kcyZVyRd1okZAJQ7jX,latin,0.661,0.566,-9.032,1,0.0363,0.00696,0.285,0.341,123.974,170323
1W0gLe8StD9A5FXESAGltt,latin,0.675,0.843,-6.207,1,0.0424,0.0675,0.115,0.514,120.04,208523
3L0Dg5V8V4XLugW7PXhKdk,latin,0.693,0.662,-5.914,0,0.0381,0.602,0.131,0.481,94.99,194403
0z8yrlXSjnI29Rv30RssNI,latin,0.733,0.777,-7.076,0,0.0347,0.436,0.102,0.583,119.996,190999
54h1KZNoKk1Fx9bqUq7Yp6,latin,0.869,0.801,-4.966,0,0.0321,0.17,0.154,0.728,118.014,183480
4jsCM2UzMuRcf7Zu6TniBn,latin,0.632,0.776,-7.4,1,0.0288,0.101,0.283,0.236,114.996,165645
34zDUyiDm5X7ncq2EGnpSZ,latin,0.723,0.485,-7.519,0,0.0315,0.387,0.11,0.224,111.992,169741
3I5Xmqmng3glL1DtRYb4pD,latin,0.801,0.671,-8.976,1,0.0557,0.287,0.123,0.432,126.032,172877
0jmTp8jaCOm78zrdzdvmaq,latin,0.733,0.821,-4.982,1,0.0407,0.0815,0.122,0.397,120.011,201911
3xVEjNHCqpQ7EW59TMHGOW,latin,0.665,0.671,-7.136,1,0.0832,0.146,0.297,0.552,110.038,201818
1cWepLwVVDgyqxso6G4TQU,latin,0.828,0.745,-6.717,1,0.152,0.21,0.087,0.517,117.008,182185
1iTKkkgXj8kJkGdjGGBFqL,latin,0.747,0.803,-5.314,1,0.0345,0.0139,0.0668,0.814,118.019,181000
58ENoZ4jRR0tnHPagOwYqk,latin,0.685,0.672,-7.236,0,0.102,0.0869,0.227,0.335,100.009,218400
27NV2KxoQ8WuLMqlTDI61F,latin,0.523,0.491,-9.876,0,0.0491,0.123,0.331,0.408,80.156,234400
6Rvj9TmRsHXU8W2fVz871t,latin,0.805,0.825,-3.981,0,0.0545,0.0175,0.0893,0.849,123.971,168696
4y0wgwic6vFqUBN6Y1mkDR,latin,0.73,0.807,-5.942,0,0.0283,0.00339,0.128,0.688,117.974,245085
2jfCy43LsFbCQoB6HyetlY,latin,0.462,0.83,-4.089,0,0.0673,0.123,0.0726,0.557,105.058,208887
7HbwANSdBmfQYCBvBZgvqJ,latin,0.818,0.651,-7.894,0,0.0605,0.491,0.0318,0.254,103.989,211788
2EHu09nPab1dk0jySbkjEr,latin,0.673,0.762,-6.312,1,0.043,0.304,0.056,0.524,90.976,322395
4AMY0oGSt7vZwgxDnHCJBr,latin,0.636,0.63,-6.396,1,0.0346,0.0796,0.13,0.454,104.845,184020
2CIzijl6ok4bxdROewGbTO,latin,0.636,0.755,-7.165,1,0.0403,0.133,0.186,0.273,100.034,187513
39vjhX8dLrfFqcRaZLZjTD,latin,0.739,0.646,-5.97,1,0.0433,0.355,0.15,0.615,117.873,207285
5UHuuQGEgMbZrYnHjQG9ny,latin,0.535,0.78,-6.008,1,0.113,0.159,0.137,0.622,179.964,226667
4o68Jw0pYx8zFDwEgIGLDM,latin,0.634,0.837,-4.649,0,0.0453,0.00901,0.345,0.423,102.095,200294
3LHY5vSKZzxLy3Cog0aG5B,latin,0.709,0.542,-9.056,1,0.0381,0.184,0.0852,0.474,114.955,236304
2ZQiI8jYatiYH1Kmidmi6w,latin,0.812,0.85,-3.741,1,0.145,0.0799,0.17,0.544,115.028,172540
5a1NxBGa9dwgdvKglynrfH,latin,0.653,0.796,-4.258,1,0.0502,0.0639,0.189,0.699,123.008,197561
5j2zA6PmOe8JSz5T2zbnNZ,latin,0.676,0.896,-3.395,0,0.315,0.156,0.0777,0.75,175.864,185677
2h52enO5BO7P2DVi1mhx0h,latin,0.763,0.593,-6.442,1,0.0462,0.494,0.0945,0.357,119.976,216000
0CPOpfnSiGwlyLZz2oTQGX,latin,0.735,0.858,-3.593,0,0.0515,0.0253,0.148,0.386,114.04,172628
6rGWg9KZTJPP8TIQegYkzD,latin,0.503,0.527,-5.918,1,0.0492,0.0275,0.285,0.315,119.995,180000
65Pt6tIzWyovMiWAAQPf37,latin,0.553,0.835,-6.141,0,0.0356,0.0198,0.0757,0.528,100.984,319160
4oxGB15UDg8WhpZRXjS8XE,latin,0.748,0.907,-3.231,0,0.0409,0.299,0.11,0.499,118.017,169044
27kFufUQeqOUL3pZXw3O8J,latin,0.773,0.817,-4.617,0,0.0357,0.0252,0.0902,0.533,120.015,175026
0qc4QlcCxVTGyShurEv1UU,latin,0.59,0.642,-3.87,1,0.122,0.0771,0.105,0.651,107.356,174444
4sQpNNOOXtef5Hby4caOr4,latin,0.747,0.446,-12.188,0,0.0377,0.0915,0.0862,0.525,121.962,188852
1CwLl4IIMSeEtwsyZ6fdzh,latin,0.69,0.687,-7.934,0,0.0433,0.225,0.105,0.621,110.004,150000
4x6GWKDxTZZdzzvxD42kjH,latin,0.611,0.74,-7.504,1,0.0583,0.166,0.241,0.495,110.019,154909
2KZ0nTA3FFMUj2TxxlkLTM,latin,0.749,0.54,-8.025,1,0.0599,0.236,0.388,0.404,116.006,178448
2tKIHrHyuaA05qDKwuEdWJ,latin,0.621,0.633,-7.368,1,0.21,0.358,0.101,0.438,116.206,192414
6egZs0Mbe0ItRMU0uEYM7Z,latin,0.752,0.65,-7.021,0,0.0283,0.0765,0.0998,0.186,107.987,186667
5Y8tRPmMejeSw2B807Rl0j,latin,0.655,0.763,-6.751,0,0.142,0.0631,0.0775,0.452,115.033,178825
7bM6h8USoeXIduUKqv3LgK,latin,0.669,0.552,-6.309,1,0.034,0.165,0.331,0.475,126.09,157164
3h1L8WlvLg4KbiIdV1n9mA,latin,0.701,0.66,-6.206,0,0.173,0.217,0.0783,0.321,124.006,158806
2gHCys9k2MuEWXNnPvzWmb,latin,0.746,0.566,-11.465,1,0.0465,0.0479,0.239,0.621,119.997,171500
39swwALFDT9HD94mD4wdVM,latin,0.632,0.68,-7.521,0,0.03,0.032,0.102,0.505,124.026,201290
13REzt8iuHA4V7HXk4eIEa,latin,0.666,0.823,-6.272,1,0.042,0.00271,0.12,0.272,122.018,169180
2uNPQ3hwOueVe35oXHNEOx,latin,0.638,0.725,-7.232,0,0.0326,0.0991,0.348,0.426,104.929,175429
1SN1vSPsr4V4tIUTR3s8YW,latin,0.672,0.578,-6.621,1,0.0569,0.469,0.312,0.548,113.945,212424
50AtbZbvd3OXD2NDqy4G29,latin,0.559,0.549,-10.845,0,0.0511,0.35,0.173,0.101,114.925,155217
6LwNRG1Yg11VnyJX7ezpyy,latin,0.736,0.568,-11.783,0,0.0322,0.117,0.0992,0.698,113.956,166316
1iG95bFX5nCh2Ezw1Uo3yg,latin,0.828,0.51,-9.318,0,0.0368,0.00821,0.108,0.451,120.004,206328
0sSR1w67eahakowkEpWVln,latin,0.807,0.648,-7.503,1,0.0413,0.255,0.097,0.777,122.021,175234
0uxOeKkKWQiikHzRGhx7Ec,latin,0.768,0.632,-7.478,1,0.0322,0.175,0.153,0.639,119.981,156000
0la7YuIt0UPKZmx4Q3xnqN,latin,0.782,0.53,-8.349,1,0.0561,0.378,0.115,0.543,119.964,180255
6SjKZJ2RkBfmWy84uPsIWH,latin,0.699,0.885,-6.605,0,0.0637,0.0455,0.257,0.248,122.012,174946
70cJZh9z6pfBYmghV6fuBX,latin,0.555,0.626,-5.356,0,0.0671,0.479,0.125,0.463,121.273,155365
5kO4vC58fVJPuheWXrTviG,latin,0.717,0.88,-4.987,0,0.137,0.114,0.268,0.216,124.901,190470
2vwiGaMtP3cKs5uZIXYGsZ,latin,0.694,0.748,-3.969,1,0.0401,0.0191,0.0557,0.665,104.888,198857
05QSh6nyG3AEBVUTrJPgIk,latin,0.609,0.85,-4.037,0,0.0739,0.0405,0.0853,0.579,120.906,196634
3YPhgbRDotBitv4FQBnoum,latin,0.749,0.426,-11.222,0,0.05,0.282,0.26,0.311,120.021,155250
5vDE4tylnFfvXFksEfO98U,latin,0.79,0.766,-4.496,1,0.0523,0.301,0.116,0.52,115.122,171453
5AKJMGENVpdL2xnizLUhkR,latin,0.767,0.651,-7.364,0,0.037,0.268,0.238,0.251,119.986,148000
2cfiCd7LzgpeJ2WO0Bu0Pd,latin,0.863,0.691,-6.456,1,0.114,0.0943,0.394,0.791,119.993,166000
6PRyUxzDxfwhJjn71SNUkk,latin,0.81,0.578,-8.574,1,0.0343,0.105,0.0839,0.431,120.004,160000
38Qz4sTLXNcSOylmW8BOGx,latin,0.844,0.877,-4.427,1,0.0526,0.102,0.113,0.681,121.976,150000
2Y5zvnsVjcIUPTmkFJJGqM,latin,0.885,0.542,-7.098,1,0.35,0.286,0.048,0.698,122.041,164010
7ehQWfxXFsY21fez0xjxgf,latin,0.76,0.74,-6.235,1,0.177,0.0587,0.105,0.581,107.941,157940
2Gr2p9oVuKiZvnCkPP424l,latin,0.74,0.665,-7.258,0,0.0393,0.246,0.0849,0.467,123.983,140000
3rMu51ZwOmmpHaHXXngJZ0,latin,0.655,0.529,-11.141,0,0.0344,0.267,0.105,0.307,104.982,153143
6vFtGakq3y0mYVyACQGeJ7,latin,0.733,0.689,-7.655,1,0.0455,0.00964,0.35,0.324,123.907,180000
4I8Ln1FQJcGROtwxRXqtqy,latin,0.711,0.689,-6.435,0,0.0581,0.107,0.0768,0.611,114.975,178565
2OVzmJZRQ5Kl2kRewDsQus,latin,0.704,0.799,-3.765,1,0.0393,0.274,0.0765,0.399,120.002,188908
2EAtQdFWXFRGFJEjP29cQL,latin,0.698,0.691,-5.654,0,0.0394,0.397,0.0684,0.495,109.9,206477
4ooxGxWbItZv2pnND3tYZj,latin,0.589,0.871,-5.698,1,0.0342,0.00215,0.378,0.237,123.005,184372
646Wz4xdssf6BWU2dXvFTm,latin,0.71,0.639,-8.098,0,0.0449,0.305,0.109,0.102,99.961,211121
2SmW6wS2CYYAn6Kl4r0QbC,latin,0.712,0.8,-7.098,0,0.0896,0.546,0.572,0.452,118.172,165265
4cMpm4doZKAsfJ7yNe9N3a,latin,0.681,0.761,-6.895,1,0.183,0.392,0.0683,0.424,109.967,212727
47y8A39AK1ztBnUbhcBWIb,latin,0.65,0.509,-8.407,0,0.048,0.225,0.111,0.298,108.019,206667
5cOXyXJhGWVu4dtkkTiQCD,latin,0.746,0.657,-7.9,0,0.0464,0.12,0.122,0.718,125.959,204000
2glGP8kEfACgJdZ86kWxhN,latin,0.763,0.608,-8.1,0,0.035,0.262,0.12,0.393,121.02,138013
17nGEa20jceT2qypJnTOse,latin,0.782,0.514,-8.058,0,0.0408,0.567,0.107,0.655,119.969,173250
3BiOfKaTEKs1XyM0fmqzOo,latin,0.672,0.63,-8.076,1,0.0787,0.011,0.487,0.211,111.999,183375
4X2R70w0SoRlkuTEzzz7zG,latin,0.603,0.803,-8.554,1,0.0439,0.0287,0.115,0.436,124.995,197760
6EnGa6zjRcG01Qhzw6tgzd,latin,0.672,0.833,-4.008,0,0.0319,0.0752,0.333,0.33,124.956,175750
0vbtURX4qv1l7besfwmnD8,latin,0.663,0.713,-6.647,0,0.112,0.0353,0.0843,0.69,101.965,197933
4MP1v8NFAFbMQEf0GuqAvt,latin,0.616,0.668,-8.242,1,0.0384,0.0836,0.131,0.143,110.046,152182
5b2Ciyf9EQm4RHCzSbnfB2,latin,0.694,0.711,-7.526,1,0.0413,0.023,0.237,0.267,104.987,192571
7wPRHlzWJR9xxbDBXAHNBL,latin,0.707,0.643,-10.614,0,0.0485,0.304,0.157,0.468,99.974,189825
4pRgU9tlDnPVQV27xOOryV,latin,0.832,0.851,-5.938,1,0.0631,0.0781,0.263,0.347,120.007,175731
1J9vFKjtJCR5WqTswBalnb,latin,0.644,0.868,-8.238,0,0.0546,0.103,0.664,0.79,113.989,186481
6bIHzoGwxPmQZS2uAPyAAa,latin,0.688,0.678,-5.602,1,0.0321,0.0393,0.108,0.389,113.129,174545
2L0wPdpLIZBSMmkS8RDFtw,latin,0.69,0.608,-8.006,0,0.0311,0.00529,0.193,0.33,102.984,152000
3c8iiZGfEammKJuWTErE5x,latin,0.778,0.566,-6.959,0,0.0311,0.672,0.0698,0.479,117.971,186147
4QmX6NWDXToguEWGirkAA5,latin,0.749,0.734,-6.104,1,0.145,0.171,0.18,0.693,112.054,169821
10AsRVRdU07cMAFHeGYO3c,latin,0.746,0.846,-2.432,1,0.048,0.0485,0.195,0.403,114.955,174933
0BGDxbVSbFN9eKHFFbDNzL,latin,0.321,0.756,-8.01,0,0.14,0.63,0.117,0.256,173.931,174613
5s7xgzXtmY4gMjeSlgisjy,latin,0.68,0.942,-4.21,1,0.0628,0.175,0.117,0.65,123.99,229813
22LyqOcHM7dq7nI11S6lqO,latin,0.742,0.816,-7.183,0,0.0994,0.23,0.19,0.398,113.928,229421
6HTJZ0TQJVMSKkUGzAOe2h,latin,0.805,0.858,-3.067,1,0.105,0.194,0.256,0.523,97.033,321649
0y6H2J2bdEf3QA4G670eWU,latin,0.748,0.742,-5.581,0,0.0284,0.0273,0.206,0.754,119.966,180251
4hBcYYxffKQJXKEXzRC7ou,latin,0.619,0.735,-3.952,1,0.0445,0.017,0.388,0.668,119.985,169158
4J2N0sEGWYe3BTqOCYI6bT,latin,0.611,0.636,-7.024,0,0.0518,0.35,0.248,0.203,99.98,177818
2sZGmtVUX89JIhO0JIyryO,latin,0.577,0.688,-4.86,1,0.0582,0.25,0.432,0.539,122.86,161982
5GoYN20kgpNbgl5IFf8WHx,latin,0.775,0.436,-10.914,1,0.0795,0.117,0.126,0.517,115.024,172203
4Xf4XTwmxHIm24UcDjOuzV,latin,0.669,0.667,-9.275,1,0.0549,0.139,0.122,0.176,120.045,180005
1Qg0JhbqPhYki1a5bv7NgH,latin,0.752,0.627,-8.242,1,0.0308,0.0165,0.123,0.686,122.003,210707
4CgPVfwTK9tumDysON9yXr,latin,0.782,0.678,-5.341,0,0.0781,0.573,0.422,0.41,117.033,211282
6Qi0Wls2EaolwPMPMxfe5f,latin,0.579,0.549,-8.262,0,0.0909,0.104,0.0964,0.155,119.74,238120
0nIYXJd4ksG3kGrAjaOUBT,latin,0.677,0.505,-11.139,1,0.0278,0.141,0.125,0.358,110.008,202111
2Qz0YDWOWaWMBftuI9AgzC,latin,0.754,0.727,-6.923,1,0.0458,0.077,0.125,0.426,104.993,177143
7DSBxP0sGTuEb249LMJSLY,latin,0.647,0.81,-5.804,1,0.0521,0.0658,0.237,0.648,108.011,172222
48z5kj9Bf8GBpal49ApDO7,latin,0.749,0.512,-8.828,0,0.095,0.467,0.265,0.498,120.015,158000
7INfYwbvv3gvkknVh7KTwv,latin,0.671,0.666,-7.794,0,0.0452,0.186,0.429,0.33,104.999,160000
4IoDxHbCBSPcKm3DKUI9vh,latin,0.816,0.512,-11.276,0,0.0488,0.033,0.0983,0.659,126.974,213176
3bnEhDlFFXeCyyYhbRszW7,latin,0.578,0.506,-9.114,1,0.28,0.0898,0.155,0.575,116.951,190280
179wSw6TBxrM4aiEJ6SIyH,latin,0.701,0.844,-4.485,1,0.0766,0.0312,0.296,0.24,120.004,183803
2sqURk6kt3v93PwKpt5xF2,latin,0.574,0.922,-3.104,1,0.0476,0.42,0.146,0.232,108.005,195653
2lQsQkVilu43cjz7ZLeswm,latin,0.621,0.633,-7.368,1,0.21,0.358,0.101,0.438,116.206,192414
6splO3UF8hSmK33y5fJTNk,latin,0.669,0.747,-7.108,1,0.0428,0.141,0.185,0.483,122.531,242440
3A8HHz1hlV5kLeTHo3Sxrr,latin,0.668,0.492,-9.963,0,0.0338,0.173,0.219,0.318,109.99,169102
3sFCrYlKCEnrTRfXEafPai,latin,0.55,0.925,-4.573,1,0.0882,0.0352,0.29,0.358,121.823,177320
2FiSTH0GYpIioUgjfzMIja,latin,0.648,0.736,-7.948,1,0.0385,0.0444,0.171,0.378,103.027,239465
3ugmizSA071BoGL7jzd272,latin,0.676,0.723,-7.213,1,0.0292,0.077,0.0865,0.624,117.977,203390
1SNoSoQ3JZldOhzBY9gw0n,latin,0.642,0.913,-5.249,0,0.0517,0.0291,0.355,0.474,120.035,192092
6FeGkJquvWWoAOa3rMM6EB,latin,0.708,0.667,-7.934,1,0.0418,0.253,0.0878,0.634,115.987,339310
5XxVNCUCqE3F0jdD5x19mv,latin,0.701,0.675,-5.956,1,0.0394,0.021,0.249,0.439,119.993,322500
71PDKjKF57KG5P2pCqkk76,latin,0.811,0.856,-6.125,1,0.0596,0.0868,0.0523,0.461,126.024,266392
1SbA2MXx5rGOWEY4Epoeb9,latin,0.68,0.825,-5.578,1,0.03,0.0141,0.11,0.0863,110.019,261818
7uzudGwu8EG5deuFD7EEJm,latin,0.743,0.564,-8.761,1,0.045,0.299,0.109,0.505,120.012,198000
586K9ePOONPFlulgR3zXuv,latin,0.71,0.824,-6.001,0,0.028,0.0119,0.589,0.208,124.0,172742
73CnMsl2HyVetQod6DVPG6,latin,0.633,0.956,-2.26,1,0.0358,0.108,0.0853,0.596,123.971,213086
2JvJVg3ad7qto5pTH5iOJt,latin,0.681,0.814,-4.556,1,0.0317,0.0309,0.162,0.586,124.047,181135
3WmO6XcSMQhw2MalKEaMsd,latin,0.714,0.76,-5.896,1,0.0299,0.179,0.127,0.793,118.002,164746
1LTR96tLqCxINVW2MkSEFf,latin,0.694,0.955,-2.872,1,0.0676,0.256,0.138,0.713,123.982,227709
4cdd0akl3V1b4HdaVpSvaB,latin,0.696,0.851,-4.396,1,0.0333,0.131,0.155,0.455,118.007,190380
