track_id,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms,genre_encoded
3CPeWqqaHR0hmyfsWhMJQs,0.672,0.72,-7.781,1,0.035,0.0373,0.0371,0.828,118.731,193347,5
6FBmHx1FuaSnTnnnaThgbF,0.441,0.908,-4.627,0,0.115,0.000183,0.0612,0.632,145.439,287400,5
11dCfArPrM7kzYpUrFHal9,0.515,0.987,-5.391,1,0.108,0.00135,0.0697,0.298,141.258,212640,5
78lgmZwycJ3nzsdgmPPGNx,0.564,0.932,-10.068,1,0.0554,0.013,0.349,0.619,112.937,146250,5
1HOMkjp0nHMaTnfAkslCQj,0.586,0.7,-9.558,1,0.0363,0.0589,0.0318,0.897,147.245,295400,5
6gXrEUzibufX9xYPk3HD5p,0.667,0.755,-7.246,1,0.069,0.0966,0.0523,0.883,109.535,286220,5
2d4e45fmUnguxh6yqC7gNT,0.668,0.906,-4.881,0,0.17,0.214,0.135,0.507,135.653,231933,5
7iLGljK0LNpGamQQEOuCRC,0.686,0.92,-6.231,1,0.0566,0.301,0.0807,0.225,135.027,511400,5
0QwZfbw26QeUoIy82Z2jYp,0.476,0.717,-9.192,1,0.0949,0.0382,0.0818,0.753,93.584,166267,5
70YvYr2hGlS01bKRIho1HM,0.545,0.64,-9.937,0,0.224,0.00249,0.196,0.606,80.544,230480,5
43DeSV93pJPT4lCZaWZ6b1,0.445,0.706,-9.803,1,0.0461,0.234,0.205,0.768,80.823,266720,5
7LRMbd3LEoV5wZJvXT1Lwb,0.754,0.759,-5.218,1,0.302,0.153,0.101,0.435,126.367,214667,5
54eZmuggBFJbV7k248bTTt,0.654,0.506,-17.18,0,0.0535,0.686,0.155,0.831,123.179,252240,5
0dOg1ySSI7NkpAe89Zo0b9,0.398,0.952,-6.042,1,0.061,0.000373,0.1,0.584,122.093,278680,5
5jzma6gCzYtKB1DbEwFZKH,0.651,0.801,-7.34,1,0.0513,0.123,0.0825,0.776,133.763,200480,5
3IOQZRcEkplCXg6LofKqE9,0.336,0.792,-10.875,1,0.0848,0.00349,0.0437,0.425,155.588,355304,5
5uvosCdMlFdTXhoazkTI5R,0.413,0.725,-5.787,0,0.0324,0.369,0.0905,0.44,124.618,429760,5
45s88Xopo6KvHc0PQ05aGg,0.299,0.787,-7.93,0,0.069,0.14,0.292,0.716,94.798,198867,5
4d8CxkF9zNGiHWd7lUqyOo,0.529,0.854,-4.992,1,0.0362,0.0579,0.224,0.961,129.381,192160,5
3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,-13.496,1,0.0459,0.0576,0.141,0.458,84.581,264307,5
75wP08AtMfGfjk0nPdvVw3,0.467,0.955,-6.043,1,0.0462,0.00072,0.494,0.68,169.776,264333,5
0hMNAUx9fFBdYQRO5FoQvL,0.43,0.682,-10.267,1,0.0314,0.0534,0.142,0.693,122.304,302493,5
2vX5WL7s6UdeQyweZEx7PP,0.629,0.785,-10.761,1,0.0471,0.0249,0.0522,0.869,108.531,211027,5
07KHJvlYBeQVqrmifTEqEp,0.412,0.528,-6.613,1,0.0259,0.298,0.332,0.175,79.962,265093,5
2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,-5.025,1,0.0431,0.326,0.659,0.901,94.379,175173,5
0qRR9d89hIS0MHRkQ0ejxX,0.573,0.683,-6.644,1,0.176,0.461,0.0935,0.817,169.519,142787,5
77NNZQSqzLNqh2A9JhLRkg,0.491,0.802,-7.106,1,0.0392,0.25,0.387,0.472,119.25,248907,5
7xdLNxZCtY68x5MAOBEmBq,0.429,0.812,-6.252,1,0.0657,0.00282,0.0882,0.625,113.279,238627,5
6QewNVIDKdSl8Y3ycuHIei,0.394,0.944,-6.506,0,0.0761,0.00178,0.298,0.265,105.338,292581,5
7dQC53NiYOY9gKg3Qsu2Bs,0.512,0.262,-16.875,1,0.0276,0.313,0.456,0.357,108.381,243000,5
5sMIFZaagXcwKiSfl95zIW,0.406,0.683,-6.593,1,0.0327,0.00199,0.383,0.821,126.737,205667,5
0C4bx13JIMSWOAxd8TaoVq,0.496,0.88,-2.242,0,0.0359,0.00151,0.0592,0.148,140.009,297682,5
1Cr0L9EsOePPOAoXRTxo1p,0.478,0.876,-5.669,0,0.0568,0.00812,0.167,0.78,145.225,235480,5
395C2pn0PdOYPzM4B1jLoO,0.544,0.903,-5.651,1,0.0545,0.00166,0.1,0.432,153.629,204587,5
64UioB4Nmwgn2f4cbIpAkl,0.752,0.684,-7.599,1,0.15,0.0994,0.0897,0.539,141.075,176440,5
6QZo2TgclkUMwJgggi8QSQ,0.682,0.584,-9.507,1,0.031,0.182,0.0468,0.709,92.793,295347,5
72ahyckBJfTigJCFCviVN7,0.638,0.867,-6.469,1,0.0331,0.144,0.0846,0.805,115.692,243373,5
29AqPjeqZcXpGvdxLchZoP,0.557,0.733,-8.106,1,0.0325,0.457,0.347,0.824,114.382,210453,5
5OQsiBsky2k2kDKy2bX2eT,0.465,0.919,-4.025,1,0.0408,1.83e-05,0.262,0.537,135.997,235293,5
1QEEqeFIZktqIpPI4jSVSF,0.377,0.682,-8.039,1,0.0299,0.000894,0.0504,0.288,108.736,285133,5
6NTqBHONQqmud0ONBzsLfZ,0.368,0.928,-8.369,0,0.0593,0.00125,0.301,0.532,141.175,308440,5
52MmMUuyjO64Y1EiF7Y8KH,0.688,0.739,-9.526,1,0.0744,0.321,0.174,0.77,124.065,188880,5
669cOBjpY4Y5O98Nmk6139,0.524,0.953,-7.097,1,0.0416,0.00757,0.771,0.869,133.828,253827,5
6qd8ZujxMAQXQeVuQBFHTZ,0.626,0.889,-9.456,0,0.053,0.0178,0.191,0.499,126.074,270027,5
6RXBjCDKM6vAGiX4ojUD1E,0.517,0.776,-11.476,0,0.052,0.0198,0.0851,0.82,120.571,208240,5
0sgDEFq9oeC8ueOK0mR5IA,0.526,0.924,-5.591,1,0.0391,0.027,0.598,0.793,147.28,220707,5
6NdcSEhpGGAYXNnnhGS2s6,0.542,0.915,-9.637,1,0.0549,0.319,0.171,0.92,159.81,175400,5
5YxEnjsmZ7evSmOFaRuvRt,0.61,0.838,-8.616,1,0.0301,0.102,0.111,0.693,129.583,237000,5
5tmrnhMxx39jnu3kjopMdP,0.704,0.528,-13.382,1,0.0358,0.22,0.14,0.73,117.472,238267,5
1oT20g6f8rvymheUIdFr19,0.426,0.693,-9.759,1,0.0377,0.0251,0.101,0.751,126.804,219840,5
24NwBd5vZ2CK8VOQVnqdxr,0.38,0.76,-10.961,1,0.0378,0.00298,0.104,0.491,99.437,274133,5
1hKdDCpiI9mqz1jVHRKG0E,0.579,0.824,-8.71,0,0.03,0.00206,0.059,0.635,123.331,331573,5
1xOXXYh6lTW8laxlW7JP2J,0.579,0.872,-6.126,1,0.159,0.159,0.0935,0.761,76.214,235560,5
2RlgNHKcydI9sayD2Df2xp,0.388,0.338,-10.054,1,0.0328,0.652,0.248,0.477,177.784,303373,5
7CR06UPgZvsd2Y3MNjIVnA,0.316,0.739,-5.843,1,0.0338,0.036,0.187,0.371,174.903,201240,5
1L94M3KIu7QluZe63g64rv,0.284,0.875,-6.069,0,0.0422,0.00752,0.402,0.595,75.009,340907,5
4KfSdst7rW39C0sfhArdrz,0.547,0.691,-13.553,0,0.0369,0.015,0.144,0.667,137.148,261933,5
7D04SIiYAZq6Kpc4qFhBKY,0.266,0.756,-5.386,1,0.0464,0.00313,0.154,0.16,137.102,231093,5
57bgtoPSgt236HzfBOd8kj,0.501,0.889,-5.175,1,0.0364,0.000147,0.217,0.257,133.519,292880,5
2b9lp5A6CqSzwOrBfAFhof,0.453,0.906,-4.001,1,0.115,0.361,0.26,0.473,137.575,296200,5
0wJoRiX5K5BxlqZTolB2LD,0.533,0.905,-5.27,1,0.0754,0.00876,0.0698,0.486,108.9,170813,5
5SZ6zX4rOrEQferfFC2MfP,0.653,0.73,-10.613,1,0.043,0.0114,0.0754,0.894,108.705,220400,5
5p3JunprHCxClJjOmcLV8G,0.575,0.318,-16.729,1,0.109,0.683,0.0934,0.385,104.522,254173,5
7FwBtcecmlpc1sLySPXeGE,0.527,0.942,-5.64,0,0.0366,0.0115,0.188,0.495,148.723,241307,5
7b4yGtR0rujvLi5EBfKKJ2,0.608,0.768,-9.911,1,0.0364,0.101,0.0942,0.748,132.699,211160,5
5u5qlnyVaewWugJIjzilIc,0.197,0.798,-7.334,1,0.0656,0.000545,0.187,0.525,175.068,261387,5
6hnCx2jmD0RPkbtzUXSBn4,0.338,0.887,-8.873,1,0.0438,0.00962,0.556,0.399,206.255,223667,5
4o6BgsqLIBViaGVbx5rbRk,0.751,0.501,-12.151,1,0.0552,0.234,0.0467,0.902,167.058,190627,5
1pwE0jB6MTtTWx8fzqriAj,0.392,0.398,-9.973,0,0.0515,0.256,0.195,0.236,143.587,355467,5
0WNGPpmWqzPnk0psUhJ3SX,0.429,0.668,-7.539,0,0.044,0.208,0.538,0.398,77.737,211067,5
3JbE6e17yvNdPggjPDrCyO,0.488,0.777,-12.658,1,0.0894,0.153,0.825,0.481,81.437,287333,5
1CtAzw53AIXKjAemxy4b1j,0.753,0.427,-11.112,1,0.0387,0.00787,0.058,0.295,119.18,255680,5
71SvEDmsOwIWw1IozsZoMA,0.529,0.932,-7.501,1,0.0488,0.00251,0.136,0.571,138.158,201693,5
4oDZ5L8izBals6jKBJDBcX,0.579,0.654,-12.421,0,0.0553,0.121,0.0673,0.616,129.537,216467,5
6ITuEsxEy2qPhqMowdDAeI,0.761,0.722,-8.712,1,0.0428,0.0922,0.132,0.966,122.764,194667,5
70C4NyhjD5OZUMzvWZ3njJ,0.331,0.55,-6.483,1,0.0272,0.605,0.192,0.429,177.734,339000,5
4nmne9J3YCEdhvjTzwiAgu,0.497,0.552,-7.102,0,0.0307,0.679,0.089,0.633,124.359,195867,5
2hdNya0b6Cc2YJ8IyaQIWp,0.549,0.651,-7.097,1,0.0323,0.583,0.121,0.368,122.818,212307,5
5yEwEUGYpCWsSOC0rm8gFJ,0.59,0.785,-4.728,1,0.0341,0.0172,0.114,0.674,141.18,223520,5
34x6hEJgGAOQvmlMql5Ige,0.544,0.897,-6.056,0,0.0471,0.241,0.13,0.647,157.17,215133,5
3clIHVzJ9J2rvvrFUKLICo,0.34,0.976,-4.782,1,0.0912,0.00649,0.123,0.669,144.737,232333,5
44M6Wd0vAzN9khoCQSR6ji,0.504,0.857,-6.014,1,0.0379,0.0119,0.13,0.354,125.636,276132,5
5UWwZ5lm5PKu6eKsHAGxOk,0.412,0.882,-5.54,0,0.0369,5.96e-05,0.0805,0.356,158.066,250547,5
4xh7W7tlNMIczFhupCPniY,0.586,0.941,-5.139,1,0.0375,0.0167,0.068,0.831,135.448,223613,5
3EM42kT3ARiZJhXJPoFaZe,0.502,0.681,-8.263,1,0.0276,0.016,0.102,0.584,112.16,213813,5
3ycOJKN5U4l1nLPM5IYJh6,0.535,0.863,-7.937,1,0.0369,0.00126,0.191,0.578,87.599,273893,5
3YuaBvuZqcwN3CEAyyoaei,0.614,0.568,-5.477,0,0.0276,0.00797,0.0997,0.516,107.849,293960,5
4sQdW03IQh3tsZeBELdt5G,0.507,0.851,-5.995,1,0.0386,0.0612,0.371,0.587,98.061,199187,5
1xKQbqQtQWrtQS47fUJBtl,0.443,0.727,-7.951,1,0.145,0.263,0.169,0.566,160.82,253333,5
4X1LS2LEYxKdlvHq5oZesi,0.58,0.634,-11.058,1,0.0252,0.145,0.329,0.935,97.919,285347,5
2BY7ALEWdloFHgQZG6VMLA,0.715,0.625,-11.369,0,0.0601,0.396,0.134,0.826,125.275,186827,5
3fkPMWQ6cBNBLuFcPyMS8s,0.532,0.728,-9.079,0,0.0352,0.106,0.0849,0.69,134.303,271000,5
5RsUlxLto4NZbhJpqJbHfN,0.727,0.832,-5.851,1,0.05,0.164,0.105,0.822,131.703,194120,5
4vO9dmzNRqDhFY3jD1a3P7,0.58,0.624,-8.346,1,0.0784,0.0975,0.0411,0.639,139.72,151293,5
07ANB9prOyNTWnMbDGNzdW,0.634,0.762,-3.917,1,0.0393,0.0562,0.192,0.427,132.539,138053,5
0SvfyHYDp2uIsHt53LDlI9,0.549,0.916,-4.185,0,0.034,0.0049,0.104,0.632,127.131,219400,5
32qR2DcQRSJ6G2s8SC16oP,0.558,0.683,-9.868,1,0.0585,0.353,0.111,0.966,120.169,179200,5
5LPGZnsy07YNxeuTI1X3RT,0.538,0.841,-7.547,1,0.0375,0.0424,0.312,0.881,93.077,231640,5
1K89oHPxT4wRg5ocaDLq3J,0.307,0.429,-11.054,1,0.0333,0.211,0.391,0.582,199.787,254720,5
23aXhG2x664ZNxtgU7gjzE,0.75,0.651,-5.247,1,0.0461,0.128,0.183,0.694,115.015,250105,5
6mFkJmJqdDVQ1REhVfGgd1,0.481,0.262,-15.73,1,0.0414,0.735,0.832,0.375,122.883,334744,5
2HHtWyy5CgaQbC7XSoOb0e,0.815,0.438,-14.522,0,0.0346,0.216,0.0787,0.552,108.965,243773,5
4ECNtOnqzxutZkXP4TE3n3,0.451,0.962,-3.947,1,0.0734,0.0188,0.277,0.377,131.435,323707,5
1QLyDdhB9gmxbGv0K1kFyT,0.584,0.833,-5.824,1,0.0358,0.000265,0.32,0.671,124.018,254347,5
3dix9ONSeCaR05vk8K2kEQ,0.362,0.959,-5.653,1,0.0882,0.0249,0.0694,0.505,164.01,155520,5
1bp2IO61zbQrbWNmKKxg3f,0.596,0.448,-9.616,1,0.0396,0.365,0.206,0.796,83.293,264504,5
3f0U5NaD1bCk8nmKpn2ZJY,0.592,0.705,-10.276,0,0.0287,0.0291,0.0456,0.902,135.754,215400,5
1H4idkmruFoJBg1DvUv2tY,0.479,0.601,-8.806,1,0.0318,0.0832,0.11,0.669,124.966,313027,5
4gRA0i5sxx3jAhHaVjPnUN,0.759,0.586,-13.461,0,0.056,0.0333,0.0743,0.948,154.624,228327,5
5EOoMWIB9iK4ZpcSex9Ec7,0.714,0.937,-2.947,1,0.0399,0.206,0.0731,0.964,124.13,194147,5
5PHGTeEdFxTEb4hepxug86,0.449,0.811,-8.17,1,0.0458,0.117,0.0393,0.736,124.594,229533,5
1xair0UVVvZdwvtPJb0X4B,0.605,0.796,-3.618,1,0.0421,0.00286,0.279,0.961,103.671,187720,5
1A3OA6zON5HHueFm4ejrRF,0.442,0.793,-5.378,0,0.0354,0.0557,0.0934,0.547,123.67,202867,5
4yugZvBYaoREkJKtbG08Qr,0.575,0.67,-10.39,1,0.0318,0.343,0.129,0.74,139.191,211578,5
7MRyJPksH3G2cXHN8UKYzP,0.55,0.824,-5.988,1,0.0334,0.448,0.366,0.777,114.512,214733,5
3KPwt1LBpt1jVSHz8GXERo,0.543,0.529,-9.717,1,0.0301,0.326,0.709,0.746,85.126,313840,5
7gSQv1OHpkIoAdUiRLdmI6,0.765,0.476,-13.487,1,0.0329,0.0504,0.165,0.965,114.02,178360,5
6hQszXJIYhtjmSTmDqZpeU,0.549,0.707,-5.554,1,0.0304,0.00677,0.0853,0.821,127.238,279893,5
0vSiz90JRxvYsbCTx84oVM,0.644,0.823,-8.092,1,0.0578,0.296,0.126,0.917,133.39,270293,5
41aOyMZXFwvwRpugIlNCGF,0.311,0.832,-8.29,1,0.0357,0.486,0.235,0.933,178.873,288160,5
78Pny5O5RDkHJNPZf1QcFs,0.667,0.755,-7.246,1,0.069,0.0966,0.0523,0.883,109.535,286220,5
18URo35acNKRTHfEdjTcGn,0.602,0.877,-6.606,1,0.0515,0.000343,0.0551,0.617,123.679,247962,5
0N0q5D8KmH13mmODXJsJqS,0.407,0.706,-5.526,1,0.0348,0.254,0.125,0.54,164.022,361227,5
3QZ7uX97s82HFYSmQUAN1D,0.536,0.901,-7.211,1,0.0374,0.00145,0.06,0.666,87.559,276880,5
3noZh3GynRLHd9QxtbmAyX,0.463,0.923,-9.567,1,0.0355,0.0014,0.479,0.788,169.964,263213,5
4alHo6RGd0D3OUbTPExTHN,0.619,0.579,-9.307,1,0.0473,0.0152,0.0858,0.69,127.224,225627,5
05NYcsjJwOYq4jIiKPVj9p,0.593,0.786,-3.596,1,0.0446,0.00216,0.311,0.955,103.761,188067,5
7J4WbEdRTZGJDsSr5AACCw,0.392,0.334,-18.294,1,0.0319,0.515,0.0892,0.621,189.394,179933,5
1ZhrREyOOeFV6TxDOyiPwu,0.564,0.645,-12.923,1,0.0484,0.0552,0.151,0.836,99.302,170173,5
0K6yUnIKNsFtfIpTgGtcHm,0.581,0.854,-8.485,0,0.0428,0.00197,0.111,0.788,131.18,259840,5
0PdM2a6oIjqepoEfcJo0RO,0.267,0.953,-4.899,0,0.096,0.00211,0.283,0.568,84.989,267307,5
1ju7EsSGvRybSNEsRvc7qY,0.422,0.752,-8.682,1,0.0449,0.0366,0.129,0.403,120.471,356627,5
7kNNylJ1kswWbHeRM6UDuE,0.456,0.696,-10.0,1,0.0653,0.291,0.0853,0.508,142.156,428133,5
42Lq6GBO5KUSNeSgJsOoke,0.515,0.987,-5.391,1,0.108,0.00135,0.0697,0.298,141.258,212640,5
1GqlvSEtMx5xbGptxOTTyk,0.421,0.677,-6.183,1,0.0343,0.000989,0.211,0.683,127.67,303587,5
3x1v32I3SZNvC7q7bDhcGm,0.543,0.307,-18.253,1,0.0414,0.334,0.044,0.649,168.169,258613,5
00qOE7OjRl0BpYiCiweZB2,0.357,0.653,-5.554,1,0.0654,0.0828,0.0844,0.522,176.647,259800,5
1orVKbp6vqtfAPOmvRofVq,0.695,0.582,-11.35,1,0.0651,0.297,0.123,0.892,122.433,187067,5
5NK8jad728pj6YeqM5VJD4,0.583,0.526,-5.781,1,0.0291,0.0634,0.218,0.313,160.067,329400,5
5QTxFnGygVM4jFQiBovmRo,0.333,0.927,-8.55,0,0.0733,0.0029,0.297,0.382,141.47,308120,5
7cy1bEJV6FCtDaYpsk8aG6,0.623,0.91,-8.448,1,0.0384,0.319,0.081,0.745,145.624,195307,5
67eX1ovaHyVPUinMHeUtIM,0.785,0.737,-5.306,1,0.0363,0.0421,0.108,0.971,125.447,218960,5
1CQqupcyMg7176PPmIVmSj,0.492,0.552,-12.321,0,0.0341,0.0151,0.0723,0.655,105.623,257227,5
0832Tptls5YicHPGgw7ssP,0.786,0.87,-3.875,0,0.0316,0.413,0.0389,0.864,100.66,265173,5
3KhF2YiNpJvGpfiCW45R6D,0.472,0.9,-6.406,0,0.0582,0.148,0.34,0.42,95.826,214960,5
1JkZg3eMQTmTn93E8Yd3UL,0.806,0.462,-12.778,1,0.0298,0.78,0.15,0.736,92.726,191227,5
20OFwXhEXf12DzwXmaV7fj,0.508,0.774,-5.973,1,0.0321,0.0586,0.063,0.942,178.946,141600,5
2fY6tqgrlrg1ky9fgs0t5u,0.257,0.803,-3.886,1,0.0411,0.137,0.297,0.294,150.818,308667,5
1qOU8KzFifXE9YrgjVwYvc,0.292,0.823,-6.763,1,0.0407,0.0117,0.155,0.244,89.939,275395,5
1gcESexgftSuLuML57Y69q,0.787,0.472,-12.824,1,0.0832,0.221,0.153,0.824,120.059,330643,5
1gZOnv0YjmFIM2oXVin9ZR,0.61,0.864,-3.77,1,0.0514,0.0207,0.0569,0.875,130.577,145311,5
28eg5bkYvIHT7HPmzZFwLN,0.347,0.803,-4.923,1,0.0416,0.209,0.116,0.672,85.362,281453,5
6LoSKNsYkRQbyuiReooMjG,0.445,0.575,-8.342,1,0.044,0.135,0.122,0.21,177.365,300067,5
2kkvB3RNRzwjFdGhaUA0tz,0.404,0.903,-3.88,1,0.0668,0.577,0.287,0.498,115.672,423840,5
52KvuGmgcgRdrLMXOtda0E,0.67,0.591,-6.012,1,0.0646,0.62,0.373,0.8,91.439,217613,5
4mcZYzoGwPRDdhWVlygiHf,0.579,0.705,-4.911,0,0.0339,0.0273,0.0704,0.761,116.172,201693,5
7GonnnalI2s19OCQO1J7Tf,0.361,0.97,-4.817,0,0.284,0.00169,0.357,0.254,179.017,282920,5
7LbfuQVct78YoghmoPtsQ8,0.671,0.405,-10.052,1,0.0392,0.385,0.132,0.828,99.678,265067,5
5UYPZZDQfpCE7A0FDDqv4k,0.436,0.657,-8.868,1,0.0541,0.00975,0.0931,0.21,118.693,467640,5
4e9hUiLsN4mx61ARosFi7p,0.365,0.924,-7.066,1,0.0488,0.0144,0.423,0.632,135.811,296467,5
2Y90nL1ohB4sgYELDs7uNx,0.574,0.96,-4.906,1,0.032,0.0457,0.121,0.978,117.486,254733,5
6QDbGdbJ57Mtkflsg42WV5,0.551,0.947,-4.671,1,0.152,0.000652,0.0637,0.466,127.657,282747,5
4MYb7NWLwXNDB7bYs3HeX8,0.493,0.586,-13.916,1,0.046,0.0202,0.102,0.656,113.618,232533,5
3qiyyUfYe7CRYLucrPmulD,0.489,0.724,-8.367,1,0.0352,0.313,0.287,0.15,117.292,300400,5
36vTL8WP4ZoD1bbUaW0V3E,0.545,0.467,-10.862,1,0.0305,0.491,0.0805,0.444,113.713,288053,5
2XwYeBzumtjxVbFWwhJpsy,0.485,0.935,-7.005,1,0.0696,0.0113,0.331,0.68,155.608,321800,5
5gys5nzVQIYhgHIfiOJYva,0.371,0.758,-5.679,1,0.036,0.0958,0.116,0.452,77.81,239680,5
6hTcuIQa0sxrrByu9wTD7s,0.27,0.944,-4.199,1,0.0975,0.00501,0.116,0.606,146.347,269920,5
0S3gpZzlT9Hb7CCSV2owX7,0.282,0.656,-6.557,1,0.0302,0.0105,0.0892,0.242,139.352,251867,5
1UBQ5GK8JaQjm5VbkBZY66,0.601,0.859,-5.263,1,0.0276,0.000359,0.0871,0.446,125.145,258027,5
3LQPTJEqOfljGBxmpgUnoC,0.55,0.726,-8.51,1,0.0516,0.146,0.428,0.37,92.697,307493,5
3MODES4TNtygekLl146Dxd,0.468,0.607,-11.367,1,0.0336,0.072,0.225,0.886,98.429,263333,5
0HOrDVS349XFcpCYsO2hAP,0.475,0.439,-15.039,0,0.0427,0.000146,0.223,0.76,118.392,234867,5
7GNf8GN66LzBmENFQWxBKb,0.325,0.674,-14.169,0,0.0397,0.00608,0.917,0.696,83.18,460760,5
7vidktgNZFQylTgH1GEnMs,0.516,0.486,-11.81,0,0.0272,0.0987,0.143,0.471,132.542,200573,5
5B6Z7NwVqA7W3UFiqBdEJC,0.616,0.965,-4.464,1,0.0613,0.0135,0.119,0.405,126.535,266627,5
1b7LMtXCXGc2EwOIplI35z,0.795,0.564,-10.482,1,0.0392,0.0934,0.0631,0.961,124.166,203893,5
02DurCgOvDdX0uKEjqcl3W,0.653,0.631,-11.334,1,0.0461,0.299,0.0627,0.516,156.32,381627,5
7GqWnsKhMtEW0nzki5o0d8,0.535,0.65,-6.328,1,0.0554,0.379,0.14,0.61,117.188,179600,5
4Y7fEQ4PAzhlLnLviRw2P4,0.491,0.883,-4.986,0,0.0306,0.000736,0.369,0.518,131.75,281853,5
0vOkmmJEtjuFZDzrQSFzEE,0.741,0.58,-9.05,1,0.0304,0.117,0.212,0.944,127.402,171267,5
4qbiCq2xkNPyojuZFeNeqx,0.616,0.761,-9.199,1,0.126,0.196,0.374,0.708,145.074,240600,5
7HKez549fwJQDzx3zLjHKC,0.631,0.932,-4.142,1,0.0354,0.0436,0.0918,0.971,122.429,213067,5
6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,-7.024,1,0.0565,0.19,0.215,0.358,111.539,296493,5
4TIJ7zSBNejpoIPaWpWRKc,0.53,0.864,-4.948,0,0.061,0.000753,0.354,0.484,166.312,288533,5
4aWn4NHlELpOehxsBaQeoe,0.66,0.816,-6.61,1,0.0299,0.168,0.0608,0.678,111.346,263040,5
5Q41NLTmGbVPozwHKK7bk2,0.274,0.949,-8.642,1,0.0896,0.0214,0.218,0.497,100.346,406307,5
7mzHEzbsl5iOvBRuXwReZU,0.326,0.872,-7.602,1,0.122,0.214,0.461,0.492,173.381,508333,5
2V8KvnD5LVeeDChMWEkSzC,0.576,0.974,-2.785,1,0.0828,0.0202,0.348,0.531,129.088,224867,5
4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,-7.516,1,0.0374,0.201,0.152,0.663,132.77,140773,5
4DMKwE2E2iYDKY01C335Uw,0.483,0.786,-5.735,1,0.0319,0.00316,0.446,0.793,126.748,323000,5
6n5lHdpuBDdA7pYDpiKzEI,0.638,0.686,-9.876,1,0.0366,0.314,0.0678,0.766,126.045,256360,5
1W1GpfPujmgp2vQqcpUhtU,0.702,0.841,-9.837,1,0.045,0.256,0.0584,0.271,134.919,513000,5
3lN8PP6R2IxbLP05QpYXng,0.439,0.734,-12.168,1,0.097,0.262,0.244,0.54,145.703,212893,5
3XcjIvaZVUFAIdIYZqY9bd,0.637,0.89,-4.872,1,0.0677,0.119,0.103,0.923,127.689,207093,5
6H3kDe7CGoWYBabAeVWGiD,0.634,0.63,-8.277,0,0.031,0.447,0.17,0.489,118.628,270773,5
2aoo2jlRnM3A0NyLQqMN2f,0.438,0.805,-6.237,1,0.0624,0.00255,0.0842,0.564,113.253,240800,5
4MhTFsyqIJnjsOweVcU8ug,0.449,0.901,-7.711,1,0.0526,0.141,0.128,0.696,125.148,356400,5
2Z9B8sd6HgEfCWqvOfhFD0,0.529,0.906,-6.116,1,0.0517,0.105,0.0757,0.965,131.847,228147,5
61jAJ5ggUq9nDzjc0Yr5CH,0.713,0.699,-5.935,1,0.0297,0.0728,0.252,0.945,127.434,171133,5
1Y373MqadDRtclJNdnUXVc,0.415,0.658,-12.051,0,0.0696,4.52e-05,0.176,0.45,163.015,168406,5
5NIPsWpDjJTFBoPxCUUeXp,0.445,0.955,-8.027,1,0.0856,0.0326,0.317,0.336,123.343,273600,5
5UhpceEr5XmbVwyoIUIRnh,0.556,0.674,-5.563,1,0.0296,0.116,0.226,0.399,146.433,261867,5
1JC4niMbshPlor1BPagn2L,0.582,0.492,-7.448,1,0.0248,0.582,0.137,0.429,76.255,324693,5
21LMl54FIe7J5oOoZzgeiQ,0.521,0.626,-8.152,1,0.0243,0.194,0.227,0.479,90.337,450333,5
6WEhrGVoouF4bTVxnZAC1X,0.559,0.86,-5.369,1,0.0336,0.0151,0.307,0.614,134.536,418613,5
0oSpCoA0I9wg2UAKT4XGTX,0.484,0.84,-5.509,1,0.0315,0.104,0.114,0.783,139.952,236107,5
6mQzZ2aRnKSNgckAehBgwD,0.539,0.693,-3.967,1,0.0265,0.517,0.112,0.472,84.954,364107,5
1OaKrd3kWUOrltf6hoTZjk,0.604,0.756,-4.85,1,0.0352,0.0176,0.106,0.308,120.436,284987,5
2OqQDFY4MgzkAoAZ67CscA,0.493,0.515,-6.551,1,0.0232,0.468,0.0873,0.334,79.987,243653,5
0HZ3OUVrGHxttD2EuHqRm3,0.558,0.553,-6.669,1,0.0323,0.492,0.116,0.251,134.263,291358,5
4Yp8lnGcIde2SWAqrMM3v9,0.699,0.655,-5.179,1,0.0412,0.419,0.449,0.919,128.644,183760,5
6SHSvo6OGgpneKfsxFGhhk,0.549,0.718,-8.367,0,0.0949,0.397,0.163,0.683,125.898,271467,5
5zMR44ZH4KVZj4FlhTj3SE,0.404,0.556,-8.329,1,0.0326,0.359,0.0964,0.34,159.256,326813,5
7l77r7rGqag5Y6gL2Oz6Lx,0.29,0.933,-4.246,1,0.179,0.148,0.146,0.383,169.507,325280,5
7zzZmpw8L66ZPjH1M6qmOs,0.664,0.537,-6.0,1,0.029,0.217,0.118,0.221,115.049,267960,5
1Xf5tZY0WFqH975R8OJL21,0.536,0.613,-5.641,1,0.0306,0.304,0.0995,0.298,101.587,268382,5
46rq5IQZbOUszZRY5Ys2Gp,0.612,0.595,-6.685,1,0.0306,0.316,0.0912,0.476,108.281,220787,5
7IqUmDJ2GjaOqrzDCXhrV5,0.291,0.755,-4.95,0,0.05,0.0621,0.0836,0.457,145.343,242453,5
